assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,94,100,100,2,27789,None,,0,0,-1,1,29.8,309,100,None,,0,2,2.4,2.9,0,Fernando,1.4,3,0,13.6,341,120,266,False,59.8,340,132,427,,2020-10-21T21:30:14.233293Z,54,0,0,None,0,,27789.jpg,2.1,0,0,Luiz Rosa,0.7,False,None,a,12,43,45.0,278,89,19,54752,127,101969,390,0.3,3.5,Fernandinho,1
0,0,0,0,0,0,33148,None,,0,0,0,0,0.0,538,50,None,,0,1,0.0,0.0,0,Claudio,0.0,0,0,0.0,559,69,267,False,0.0,553,69,0,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,None,0,,33148.jpg,0.0,0,0,Bravo,0.0,False,None,u,12,43,0.0,527,46,0,451,0,1730,1,0.0,0.0,Bravo,0
0,0,20,0,0,1,37572,None,,0,0,-2,2,36.9,290,42,None,,0,4,0.0,0.0,0,Sergio,0.2,2,0,10.4,361,46,268,False,7.2,437,50,140,Illness - Unknown return date,2021-01-12T14:30:25.540301Z,103,0,0,2,0,,37572.jpg,1.2,0,0,Agüero,1.1,False,None,i,12,43,65.0,234,45,6,287158,63,494619,381,0.0,0.6,Agüero,0
0,0,0,0,0,0,57410,None,,0,0,-1,1,0.0,607,224,None,,0,2,0.0,0.0,0,Nicolás,0.0,0,0,0.0,619,224,269,False,0.0,616,224,0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,0,0,None,0,,57410.jpg,0.0,0,0,Otamendi,0.2,False,None,u,12,43,0.0,602,220,0,5379,0,44028,9,0.0,0.0,Otamendi,0
1,7,248,100,75,6,58621,None,,0,0,1,-1,112.0,170,40,None,,2,2,2.4,2.2,0,Kyle,1.4,11,1,38.4,211,64,270,False,200.6,174,70,1109,,2021-01-21T18:30:22.417843Z,61,0,0,None,0,,58621.jpg,4.4,0,0,Walker,5.6,False,None,a,12,43,72.0,221,61,62,954040,435,1023945,4026,0.2,10.2,Walker,1
0,12,303,100,100,8,59859,3,,1,-1,2,-2,303.9,42,30,4,,4,3,9.8,10.3,14,Ilkay,8.8,3,7,101.1,35,23,271,False,383.0,44,16,1035,,2020-12-27T01:00:21.051895Z,57,0,0,2,0,,59859.jpg,5.7,0,0,Gündogan,11.6,False,None,a,12,43,324.0,49,25,80,994663,158306,132580,1401,1.5,14.0,Gündogan,0
10,12,368,0,0,9,61366,1,,0,0,4,-4,796.8,2,2,1,,2,3,0.0,0.0,0,Kevin,5.4,11,3,197.6,3,3,272,False,514.6,10,5,1405,Hamstring injury - Expected back 21 Feb,2021-01-20T22:30:17.399176Z,119,0,1,1,0,,61366.jpg,5.6,0,0,De Bruyne,13.9,False,None,i,12,43,663.0,14,7,95,4149616,195,5071754,66398,0.5,8.0,De Bruyne,1
0,7,297,None,None,9,97299,None,,0,0,1,-1,36.3,293,90,None,,2,2,9.2,9.7,6,John,8.2,2,2,38.5,210,63,273,False,263.4,130,51,990,,None,51,0,0,None,0,,97299.jpg,7.0,0,0,Stones,18.5,False,None,a,12,43,86.0,201,52,77,1569334,43131,176313,5307,1.6,15.1,Stones,0
0,2,96,100,100,2,102826,None,,0,0,-1,1,40.2,281,84,None,,1,2,1.0,1.5,0,Benjamin,0.0,8,1,14.6,336,116,274,False,72.8,317,121,504,,2020-10-17T22:30:19.749260Z,59,0,0,None,0,,102826.jpg,4.0,0,0,Mendy,1.4,False,None,a,12,43,35.0,300,101,24,165753,57,220800,754,0.0,4.1,Mendy,2
2,7,242,None,None,7,103025,5,,0,0,-4,4,424.1,17,13,3,,3,3,4.4,4.9,12,Riyad,3.4,10,5,118.3,23,15,275,False,306.8,91,34,942,,None,81,0,0,4,0,,103025.jpg,5.0,0,0,Mahrez,3.3,False,None,a,12,43,453.0,33,17,70,1510729,4716,1470974,1661,0.4,8.6,Mahrez,0
6,9,269,100,100,9,103955,None,,0,0,0,0,309.8,39,29,2,,1,3,6.2,6.7,11,Raheem,5.2,11,6,149.6,9,8,276,False,384.4,41,14,1438,,2021-01-10T23:30:24.139458Z,115,0,1,6,0,,103955.jpg,5.4,0,0,Sterling,9.8,False,None,a,12,43,804.0,4,3,97,1487746,22682,1028727,5233,0.5,8.4,Sterling,1
2,13,353,100,100,9,121145,None,,1,-1,4,-4,433.8,16,4,None,,1,2,7.6,8.1,17,João Pedro Cavaco,6.6,6,1,96.4,40,3,277,True,332.0,68,24,1279,,2020-09-21T22:00:11.898705Z,59,0,0,None,0,,121145.jpg,5.7,0,0,Cancelo,14.4,False,None,a,12,43,197.0,94,7,86,1506807,87133,482272,1337,1.1,14.6,Cancelo,3
0,1,345,100,100,11,121160,None,,0,0,0,0,0.0,639,74,None,,1,1,6.0,6.5,6,Ederson,5.0,12,0,26.8,261,18,278,False,266.8,125,18,1620,,2021-01-01T14:30:20.473224Z,60,0,0,None,0,,121160.jpg,4.6,0,31,Santana de Moraes,7.3,False,None,a,12,43,0.0,639,74,82,542560,7052,426191,2203,0.8,13.7,Ederson,1
0,1,97,0,0,2,126184,None,,0,0,-1,1,35.5,298,93,None,,0,2,0.0,0.0,0,Nathan,0.0,7,1,16.6,322,108,279,False,108.0,273,103,469,Unknown - Unknown return date,2021-01-03T19:00:22.353740Z,54,0,0,None,0,,126184.jpg,3.5,0,0,Aké,2.8,False,None,i,12,43,23.0,325,110,21,261698,4,601995,909,0.0,3.9,Aké,3
0,2,69,100,100,1,146941,None,,0,0,0,0,28.4,315,103,None,,0,2,1.2,1.7,1,Aymeric,0.2,4,0,10.7,358,132,280,False,62.8,337,131,398,,2021-01-03T19:00:22.368859Z,60,0,0,None,0,,146941.jpg,2.6,0,0,Laporte,2.1,False,None,a,12,43,16.0,351,128,13,142759,315,353192,421,0.0,2.2,Laporte,1
1,1,168,100,100,6,165809,2,,0,0,-1,1,192.7,94,66,None,,0,3,4.6,5.1,4,Bernardo Mota,3.6,4,1,56.5,116,63,281,False,161.0,211,84,940,,2020-09-08T22:30:12.089513Z,74,0,0,None,0,,165809.jpg,2.8,0,0,Veiga de Carvalho e Silva,1.0,False,None,a,12,43,210.0,86,47,36,105469,1220,97927,1423,0.5,4.9,Bernardo Silva,1
2,4,114,100,100,4,205651,None,,0,0,-4,4,169.5,113,14,None,,0,4,2.6,3.1,1,Gabriel Fernando,1.6,5,2,54.8,131,27,282,False,133.4,237,27,804,,2020-12-25T12:30:19.809330Z,91,0,0,5,0,,205651.jpg,3.3,0,0,de Jesus,2.1,False,None,a,12,43,245.0,69,30,36,478055,1799,468895,5399,0.2,4.0,Jesus,1
0,2,119,100,100,4,206325,None,,0,0,0,0,47.9,266,73,None,,2,2,6.6,7.1,6,Oleksandr,5.6,1,0,14.4,337,117,283,False,70.2,321,125,434,,2020-12-14T19:00:18.566129Z,55,0,0,None,0,,206325.jpg,4.8,0,0,Zinchenko,0.3,False,None,a,12,43,25.0,321,107,29,19664,689,29829,178,1.0,5.3,Zinchenko,0
3,8,220,None,None,4,209244,4,,0,0,-2,2,296.2,46,33,None,,2,3,7.0,7.5,1,Phil,6.0,6,4,100.0,37,24,284,False,270.8,121,44,839,,None,63,0,0,None,0,,209244.jpg,4.3,0,0,Foden,11.5,False,None,a,12,43,433.0,34,18,64,1802186,9063,1253948,46737,1.0,10.2,Foden,0
0,0,0,100,100,0,220394,None,,0,0,-1,1,0.0,532,207,None,,0,3,1.0,1.5,0,Tommy,0.0,0,0,0.0,553,208,285,False,0.0,546,206,0,,2021-01-03T19:00:22.393930Z,44,0,0,None,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,None,a,12,43,0.0,520,205,0,6676,6,9796,29,0.0,0.0,Doyle,0
1,3,266,None,None,8,220566,None,,0,0,-1,1,280.7,49,35,None,,0,3,4.4,4.9,3,Rodrigo,3.4,13,0,77.4,64,37,286,False,307.0,89,32,1541,,None,54,0,0,None,0,,220566.jpg,2.5,0,0,Hernandez,0.4,False,None,a,12,43,186.0,99,55,45,41908,112,57734,294,0.6,8.3,Rodrigo,3
2,0,88,100,100,4,224444,None,,0,0,-1,1,103.3,179,111,None,,0,3,2.0,2.5,1,Ferran,1.0,6,2,49.3,156,82,287,False,112.8,267,113,623,,2021-01-03T19:00:22.407569Z,69,0,0,None,0,,224444.jpg,3.2,0,0,Torres,1.0,False,None,a,12,43,279.0,56,31,38,248502,107,267345,1371,0.1,5.5,Torres,1
0,0,35,100,100,0,432656,None,,0,0,-3,3,22.7,327,112,None,,0,2,1.0,1.5,0,Eric,0.0,6,0,6.0,391,146,288,False,37.0,369,142,200,,2020-12-09T23:30:20.029734Z,47,0,0,None,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,None,a,12,43,1.0,410,155,3,10240,38,23976,35,0.0,0.6,Garcia,0
0,0,0,100,100,0,449926,None,,0,0,0,0,0.0,567,228,None,,0,3,1.0,1.5,0,Adrián,0.0,0,0,0.0,584,229,537,False,0.0,579,228,0,,2021-01-12T14:30:26.354201Z,45,0,0,None,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,None,a,12,43,0.0,556,227,0,1223,8,1189,7,0.0,0.0,Bernabé,0
0,0,8,None,None,0,164484,None,,0,0,-1,1,0.0,527,46,None,,0,1,1.4,1.9,0,Zack,0.4,1,0,1.0,448,31,538,False,9.6,432,31,90,,None,44,0,0,None,0,,164484.jpg,2.0,0,1,Steffen,0.1,False,None,a,12,43,0.0,515,42,2,23204,27,17613,289,0.1,0.5,Steffen,0
0,0,0,None,None,0,463034,None,,0,0,-1,1,0.3,433,59,None,,0,4,1.0,1.5,0,Liam,0.0,4,0,0.2,463,60,539,False,0.0,551,61,39,,None,44,0,0,None,0,,463034.jpg,1.0,0,0,Delap,1.1,False,None,a,12,43,4.0,393,59,1,233222,666,182780,1259,0.0,0.2,Delap,0
0,0,0,25,25,0,244851,None,,0,0,-1,1,0.0,536,211,None,,0,3,0.2,0.4,0,Cole,0.0,0,0,0.0,557,212,552,False,0.0,550,210,0,Illness - 25% chance of playing,2021-01-06T11:00:24.427425Z,44,0,0,None,0,,244851.jpg,0.0,0,0,Palmer,0.0,False,None,d,12,43,0.0,525,210,0,1347,7,1302,7,0.0,0.0,Palmer,0
1,7,374,None,None,11,171314,None,,0,0,4,-4,29.8,311,102,None,,1,2,7.6,8.1,6,Rúben Santos,6.6,7,0,52.7,144,37,556,False,339.2,62,19,1509,,None,59,1,0,None,0,,171314.jpg,4.9,0,0,Gato Alves Dias,15.4,False,None,a,12,43,157.0,120,18,83,1445961,23425,294177,7446,1.1,14.1,Dias,2
0,0,0,None,None,0,432720,None,,0,0,0,0,0.0,474,26,None,,0,1,1.0,1.5,0,James,0.0,0,0,0.0,501,51,595,False,0.0,494,51,0,,None,40,0,0,None,0,,432720.jpg,0.0,0,0,Trafford,0.1,False,None,a,12,43,0.0,451,21,0,11930,23,6674,105,0.0,0.0,Trafford,0
0,0,0,75,75,0,17601,None,,0,0,0,0,0.0,452,9,None,,0,1,0.8,1.1,0,Scott,0.0,0,0,0.0,482,37,608,False,0.0,475,37,0,Illness - 75% chance of playing,2021-01-06T11:00:24.515426Z,40,0,0,None,0,,17601.jpg,0.0,0,0,Carson,0.0,False,None,d,12,43,0.0,428,4,0,3198,10,1632,31,0.0,0.0,Carson,0
0,0,0,None,None,0,219265,None,,0,0,0,0,0.0,553,215,None,,0,3,1.0,1.5,0,Felix,0.0,0,0,0.0,570,216,609,False,0.0,565,215,0,,None,45,0,0,None,0,,219265.jpg,0.0,0,0,Nmecha,0.0,False,None,a,12,43,0.0,542,214,0,175,4,120,4,0.0,0.0,Nmecha,0
0,0,0,None,None,0,439510,None,,0,0,0,0,0.0,477,192,None,,0,2,1.0,1.5,0,Luke,0.0,0,0,0.0,504,192,622,False,0.0,497,192,0,,None,40,0,0,None,0,,439510.jpg,0.0,0,0,Mbete,0.0,False,None,a,12,43,0.0,454,176,0,401,6,209,16,0.0,0.0,Mbete,0
0,0,0,None,None,0,245719,None,,0,0,0,0,0.0,472,190,None,,0,2,1.0,1.5,0,Taylor,0.0,0,0,0.0,499,190,623,False,0.0,492,190,0,,None,40,0,0,None,0,,245719.jpg,0.0,0,0,Harwood-Bellis,0.0,False,None,a,12,43,0.0,449,174,0,342,10,183,8,0.0,0.0,Harwood-Bellis,0
0,0,0,0,0,0,42899,None,,0,0,-1,1,0.0,604,63,None,,0,1,0.0,0.0,0,Sergio,0.0,0,0,0.0,616,74,289,False,0.0,613,74,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,49,0,0,None,0,,42899.jpg,0.0,0,0,Romero,0.1,False,None,u,13,1,0.0,599,61,0,509,0,7957,5,0.0,0.0,Romero,0
3,0,76,None,None,1,43670,4,,0,0,-2,2,121.9,165,101,4,,0,3,0.0,0.5,0,Juan,0.0,3,0,25.5,270,126,290,False,66.2,328,142,334,,None,58,0,0,5,0,,43670.jpg,3.2,0,0,Mata,0.1,False,None,a,13,1,67.0,229,120,19,10629,5,15801,27,0.0,3.3,Mata,0
0,3,268,100,100,6,51940,None,,0,0,-2,2,0.0,624,69,None,,1,1,4.8,5.3,0,David,4.8,22,0,29.8,248,17,291,False,297.8,98,17,1485,,2020-12-05T23:30:17.656720Z,53,0,0,None,0,,51940.jpg,3.4,0,36,de Gea,5.1,False,None,a,13,1,0.0,623,68,58,334142,1780,306406,1617,0.9,10.9,de Gea,0
0,0,0,0,0,0,55909,None,,0,0,-1,1,0.0,606,223,None,,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,618,223,292,False,0.0,615,223,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,0,0,None,0,,55909.jpg,0.0,0,0,Smalling,0.1,False,None,u,13,1,0.0,601,219,0,1911,0,12086,2,0.0,0.0,Smalling,0
0,0,1,None,None,0,58498,None,,0,0,-4,4,0.1,440,62,None,,0,4,0.0,0.5,0,Odion,0.0,1,0,0.2,467,62,293,False,0.0,641,83,9,,None,61,0,0,None,0,,58498.jpg,1.0,0,0,Ighalo,0.2,False,None,a,13,1,2.0,406,62,1,7618,14,23019,17,0.0,0.2,Ighalo,0
0,0,0,0,0,0,58893,None,,0,0,-2,2,0.0,592,220,None,,0,2,0.0,0.0,0,Marcos,0.0,0,0,0.0,604,220,294,False,0.0,601,220,0,Calf injury - Unknown return date,2020-11-20T14:30:28.947231Z,48,0,0,None,0,,58893.jpg,0.0,0,0,Rojo,0.0,False,None,i,13,1,0.0,585,216,0,999,11,4404,7,0.0,0.0,Rojo,0
1,0,121,100,100,3,62398,None,,0,0,-3,3,96.7,190,119,None,,0,3,1.2,1.7,0,Nemanja,1.2,11,0,23.6,280,130,295,False,113.8,265,111,640,,2021-01-15T18:00:24.365586Z,47,0,0,None,0,,62398.jpg,1.9,0,0,Matic,0.2,False,None,a,13,1,25.0,318,161,21,15297,32,26040,37,0.3,4.5,Matic,2
2,9,215,100,100,4,74208,None,,0,0,-3,3,179.6,105,74,3,,1,3,5.2,5.7,0,Paul,5.2,15,3,68.2,78,45,296,False,275.2,117,41,1127,,2021-01-10T23:30:24.219744Z,77,0,0,3,0,,74208.jpg,3.8,0,0,Pogba,3.5,False,None,a,13,1,231.0,76,42,60,321317,4615,221185,2878,0.7,7.8,Pogba,2
0,0,0,0,0,0,76359,None,,0,0,-2,2,0.0,594,221,None,,0,2,0.0,0.0,0,Phil,0.0,0,0,0.0,606,221,297,False,0.0,603,221,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T09:30:16.753619Z,48,0,0,None,0,,76359.jpg,0.0,0,0,Jones,0.0,False,None,u,13,1,0.0,587,217,0,538,0,4688,2,0.0,0.0,Jones,0
1,3,344,100,100,6,95658,None,,0,0,-1,1,53.3,253,62,None,,1,2,3.8,4.3,0,Harry,3.8,25,1,69.5,77,14,298,False,383.0,43,9,1710,,2020-11-19T12:00:17.061461Z,54,0,0,None,0,,95658.jpg,3.2,0,0,Maguire,4.8,False,None,a,13,1,258.0,64,2,61,399972,1754,349549,1961,0.7,11.3,Maguire,4
0,0,177,None,None,5,101582,None,,0,0,-2,2,167.9,117,82,5,,0,3,1.2,1.7,0,Frederico,1.2,13,0,43.4,181,92,299,False,197.0,181,72,1092,,None,53,0,0,None,0,,101582.jpg,2.0,0,0,Rodrigues de Paula Santos,0.2,False,None,a,13,1,69.0,225,117,28,20419,62,23322,122,0.2,5.3,Fred,3
1,11,276,100,100,4,106760,1,,0,0,-2,2,403.9,21,5,None,,1,2,3.2,3.7,0,Luke,3.2,19,0,71.6,72,12,300,False,235.2,149,59,1250,,2021-01-10T23:30:24.238967Z,48,1,0,None,0,,106760.jpg,3.1,0,0,Shaw,2.8,False,None,a,13,1,75.0,214,58,46,303714,4646,196025,1136,0.7,9.6,Shaw,4
0,0,0,100,100,0,109322,None,,0,0,-1,1,0.0,635,257,None,,0,3,0.0,0.5,0,Jesse,0.0,0,0,0.0,638,257,301,False,0.0,636,257,0,,2020-10-20T00:00:14.327114Z,59,0,0,6,0,,109322.jpg,0.0,0,0,Lingard,0.1,False,None,a,13,1,0.0,635,257,0,6108,36,16239,30,0.0,0.0,Lingard,0
9,22,499,None,None,6,141746,2,,1,-1,9,-9,822.1,1,1,1,,6,3,4.3,4.8,0,Bruno Miguel,4.3,20,11,225.4,1,1,302,True,757.8,2,1,1565,,None,114,0,1,1,0,,141746.jpg,7.4,0,0,Borges Fernandes,57.0,False,None,a,13,1,672.0,13,6,140,4772479,16116,1756365,4040,0.4,12.3,Fernandes,4
5,2,162,100,100,3,148225,None,,0,0,-2,2,197.5,90,8,None,,1,4,2.2,2.7,0,Anthony,2.2,19,2,85.9,51,15,303,False,195.6,182,20,1057,,2021-01-15T18:00:24.388868Z,88,0,0,4,0,,148225.jpg,3.3,1,0,Martial,5.7,False,None,a,13,1,469.0,29,14,49,986678,1386,1399416,4582,0.2,5.6,Martial,0
0,0,0,0,0,0,156689,None,,0,0,-2,2,0.0,600,242,None,,0,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,612,242,304,False,0.0,609,242,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,None,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,None,u,13,1,0.0,594,241,0,967,0,5467,1,0.0,0.0,Pereira,0
0,0,38,None,None,0,172649,None,,0,0,-3,3,0.0,622,68,None,,0,1,0.0,0.5,0,Dean,0.0,3,0,6.5,386,22,305,False,65.2,332,22,225,,None,52,0,0,None,0,,172649.jpg,1.7,0,11,Henderson,1.3,False,None,a,13,1,0.0,621,67,5,16002,25,136810,129,0.0,1.0,Henderson,1
5,4,269,100,100,6,176297,None,,0,0,1,-1,318.5,36,27,2,,2,3,3.0,3.5,0,Marcus,3.0,22,7,140.0,16,11,306,False,446.4,20,8,1537,,2021-01-24T20:00:26.139298Z,96,0,0,2,0,,176297.jpg,4.9,0,0,Rashford,12.4,False,None,a,13,1,635.0,16,9,93,1942024,7818,1412751,11519,0.3,9.7,Rashford,3
0,0,4,100,100,0,180804,None,,0,0,-3,3,1.4,417,163,None,,0,2,0.3,0.8,0,Axel,0.3,1,0,0.7,452,170,307,False,7.4,436,168,49,,2020-09-11T11:00:09.121147Z,42,1,0,None,0,,180804.jpg,0.5,0,0,Tuanzebe,0.1,False,None,a,13,1,0.0,472,189,2,18277,29,15888,82,0.1,0.5,Tuanzebe,0
1,1,250,100,100,4,184667,None,,0,0,-2,2,53.1,255,64,None,,0,2,1.0,1.5,0,Victor,1.0,16,1,38.2,212,65,308,False,276.8,116,47,1235,,2021-01-20T23:30:18.271394Z,48,0,0,None,0,,184667.jpg,3.5,0,0,Lindelöf,1.2,False,None,a,13,1,52.0,263,80,49,144725,298,201641,332,0.2,10.2,Lindelöf,0
1,3,202,100,100,3,195851,None,,0,0,-1,1,145.8,136,90,None,,1,3,1.3,1.8,0,Scott,1.3,14,2,50.9,149,79,309,False,277.0,114,39,1015,,2020-12-20T18:30:16.108254Z,49,0,0,None,0,,195851.jpg,2.8,0,0,McTominay,1.2,False,None,a,13,1,87.0,200,106,47,164729,414,106546,2833,0.3,9.6,McTominay,0
0,4,119,100,100,2,197365,None,,0,0,-1,1,5.1,393,149,None,,0,2,3.2,3.7,0,Eric,3.2,11,0,15.2,331,113,310,False,126.0,252,97,548,,2021-01-10T00:00:24.003322Z,49,0,0,None,0,,197365.jpg,2.7,0,0,Bailly,0.6,False,None,a,13,1,20.0,334,118,19,68619,266,48898,781,0.7,3.9,Bailly,2
0,0,43,None,None,0,200617,None,,0,0,-3,3,56.0,239,143,None,,0,3,0.2,0.7,0,Daniel,0.2,5,1,26.2,266,123,311,False,58.6,345,149,323,,None,62,0,0,None,0,,200617.jpg,1.8,0,0,James,0.2,False,None,a,13,1,147.0,133,72,11,12245,17,29096,54,0.0,1.8,James,2
0,0,17,0,0,0,201084,None,,0,0,-2,2,30.5,307,98,None,,0,2,0.0,0.0,0,Timothy,0.0,2,0,6.4,388,145,312,False,17.8,405,159,80,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,43,0,0,None,0,,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,None,u,13,1,16.0,347,127,0,5074,0,9659,34,0.0,0.0,Fosu-Mensah,1
1,3,326,100,100,6,214590,None,,0,0,-1,1,153.3,130,27,None,,0,2,4.3,4.8,0,Aaron,4.3,20,1,59.9,103,22,313,False,385.4,40,8,1530,,2020-12-22T16:30:17.008855Z,54,0,0,None,0,,214590.jpg,3.7,0,0,Wan-Bissaka,10.3,False,None,a,13,1,62.0,241,70,63,812538,3543,921857,3858,0.8,11.7,Wan-Bissaka,0
0,0,0,0,0,0,216051,None,,0,0,-2,2,0.0,602,222,None,,0,2,0.0,0.0,0,José Diogo,0.0,0,0,0.0,614,222,314,False,0.0,611,222,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,0,0,None,0,,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,None,u,13,1,0.0,597,218,0,463,0,3549,0,0.0,0.0,Dalot,0
0,0,86,100,100,2,220688,5,,0,0,-5,5,91.6,199,123,None,,0,3,1.2,1.7,0,Mason,1.2,14,1,35.6,225,106,315,False,67.8,324,139,713,,2020-11-07T15:00:20.967409Z,70,0,0,None,0,,220688.jpg,2.1,0,0,Greenwood,1.9,False,None,a,13,1,198.0,92,51,27,317332,191,702728,422,0.2,3.9,Greenwood,1
0,0,0,0,0,0,222677,None,,0,0,-1,1,0.0,533,208,None,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0.0,554,209,316,False,0.0,547,207,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,44,0,0,None,0,,222677.jpg,0.0,0,0,Chong,0.0,False,None,u,13,1,0.0,521,206,0,799,0,1428,2,0.0,0.0,Chong,0
0,0,0,0,0,0,232928,None,,0,0,-1,1,0.0,535,210,None,,0,3,0.0,0.0,0,James,0.0,0,0,0.0,556,211,317,False,0.0,549,209,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,0,0,None,0,,232928.jpg,0.0,0,0,Garner,0.0,False,None,u,13,1,0.0,523,208,0,2403,0,6729,9,0.0,0.0,Garner,0
0,0,3,0,0,0,232937,None,,0,0,-3,3,0.3,432,173,None,,0,2,0.0,0.0,0,Brandon,0.0,0,0,0.1,469,176,318,False,0.4,459,176,6,Unknown - Unknown return date,2021-01-15T18:00:24.416400Z,42,0,0,None,0,,232937.jpg,1.0,0,0,Williams,0.6,False,None,i,13,1,0.0,473,190,1,23867,6,104750,259,0.0,0.2,Williams,0
0,0,0,None,None,0,244856,None,,0,0,-1,1,0.0,446,182,None,,0,2,0.0,0.5,0,Teden,0.0,0,0,0.0,476,182,319,False,0.0,469,182,0,,None,39,0,0,None,0,,244856.jpg,0.0,0,0,Mengi,0.8,False,None,a,13,1,0.0,421,164,0,71587,112,69683,346,0.0,0.0,Mengi,0
0,0,62,None,None,0,180184,None,,0,0,-4,4,39.3,283,158,None,,0,3,0.0,0.5,0,Donny,0.0,9,1,16.2,325,153,495,False,73.2,316,137,250,,None,66,0,0,None,0,,180184.jpg,1.6,0,0,van de Beek,1.4,False,None,a,13,1,49.0,271,139,16,165471,36,330772,192,0.0,2.4,van de Beek,0
1,0,92,100,100,1,152590,3,,0,0,0,0,133.8,148,34,None,,0,2,0.2,0.7,0,Alex Nicolao,0.2,6,0,25.3,275,92,568,False,97.6,283,107,428,,2020-11-29T17:00:23.962457Z,55,0,0,None,0,,152590.jpg,2.5,0,0,Telles,0.8,False,None,a,13,1,22.0,328,113,15,256603,59,222750,784,0.0,2.7,Telles,0
2,4,152,100,100,2,40720,None,,1,-1,-1,1,60.4,234,36,None,,1,4,2.0,2.5,0,Edinson,2.0,4,4,51.7,147,29,569,False,199.8,176,19,505,,2020-12-31T15:30:24.675304Z,79,0,0,None,0,,40720.jpg,3.3,0,0,Cavani,4.2,False,None,a,13,1,261.0,63,27,40,699089,6038,398995,2830,0.3,5.1,Cavani,1
0,0,0,0,0,0,488404,None,,0,0,-3,3,0.0,623,252,None,,0,3,0.0,0.0,0,Facundo,0.0,0,0,0.0,630,252,575,False,0.0,627,252,0,Illness - Unknown return date,2021-01-08T18:00:22.743097Z,52,0,0,None,0,,488404.jpg,0.0,0,0,Pellistri,0.0,False,None,i,13,1,0.0,622,252,0,1093,7,1146,5,0.0,0.0,Pellistri,0
0,0,0,None,None,0,6744,None,,0,0,0,0,0.0,450,7,None,,0,1,0.0,0.5,0,Lee,0.0,0,0,0.0,480,35,604,False,0.0,473,35,0,,None,40,0,0,None,0,,6744.jpg,0.0,0,0,Grant,0.1,False,None,a,13,1,0.0,426,2,0,7206,27,3697,38,0.0,0.0,Grant,0
0,0,0,None,None,0,493250,None,,0,0,0,0,0.0,632,255,None,,0,3,2.0,2.5,0,Amad,0.0,0,0,0.0,636,255,640,False,0.0,633,255,0,,None,55,0,0,None,0,,493250.jpg,0.0,0,0,Diallo,0.0,False,None,a,13,1,0.0,632,255,0,817,64,147,38,0.0,0.0,Diallo,0
1,3,64,100,100,1,40142,None,,0,0,-3,3,36.0,294,43,None,,0,4,2.0,2.0,0,Andy,2.0,8,1,23.5,283,40,320,False,57.2,346,40,359,,2020-11-26T13:00:26.091436Z,52,0,0,None,0,,40142.jpg,2.0,0,0,Carroll,0.4,False,None,a,14,4,152.0,127,39,24,69009,129,82551,407,0.4,4.6,Carroll,1
0,0,146,100,100,2,50232,2,,0,0,-2,2,249.9,61,43,1,,0,3,1.2,1.2,2,Jonjo,1.2,18,0,55.9,122,67,321,False,167.6,208,83,996,,2020-12-27T01:00:21.199473Z,53,0,0,None,0,,50232.jpg,1.9,0,0,Shelvey,0.1,False,None,a,14,4,141.0,138,76,23,9185,14,26026,29,0.2,4.3,Shelvey,2
